"from","to","ownership_id","date","amount"
"68632840365","59ب456","659108","1989-06-24","188405000"
"54511697603","6478342640","907531","2015-06-06","478826000"
"54511697603","96ط727","714736","1975-11-27","256110000"
"42480708968","4734427570","161867","2005-06-08","536369000"
"42480708968","98س408","694391","2002-07-05","36172000"
"56496744360","40ط053","550624","2019-09-28","163361000"
"73253267966","5081948957","724535","1997-01-11","220237000"
"73253267966","8931366766","933704","2010-03-22","440207000"
"73253267966","95ق702","834524","1993-10-16","280056000"
"14851786733","2719307464","238742","1992-11-29","454190000"
"14851786733","68س619","177736","2003-01-26","267118000"
"68431697419","7907406432","760050","1979-10-31","548424000"
"68431697419","9856279520","517208","1971-04-13","770756000"
"68431697419","79ق098","421519","1993-12-25","314530000"
"68431697419","78ی023","161514","1993-08-09","188502000"
"76409318527","5732284469","987847","2014-08-23","478790000"
"10301254024","1521444802","324827","1988-03-15","124814000"
"10301254024","5277037620","654656","2000-03-12","444306000"
"10301254024","44ر435","332125","2016-01-29","296095000"
"21759622980","3509324303","594437","1991-02-19","351577000"
"21759622980","98ج905","303081","1987-11-29","177886000"
"21759622980","27و695","637391","1978-07-31","238612000"
"82169855670","7127416337","933122","2012-07-19","575039000"
"82169855670","55ج218","370329","2007-04-12","62169000"
"82169855670","32ق063","560104","1987-08-19","190807000"
"82169855670","81ب685","372865","2018-03-24","300833000"
"34888706994","7136802180","261507","1979-08-20","440728000"
"34888706994","1651878725","213611","1981-02-07","101450000"
"34888706994","15ی906","671344","1987-01-15","293227000"
"92366795984","3588158730","417280","2002-08-16","332496000"
"92366795984","21ب284","493931","1975-10-26","99058000"
"13958629880","7587697931","308706","2012-11-19","778485000"
"13958629880","77ر617","741070","1991-01-04","36437000"
"13958629880","49ی891","947212","1975-05-27","30390000"
"13958629880","29ج248","260754","2002-09-28","237954000"
"30135536675","72ی389","863972","1993-04-05","243456000"
"30135536675","96ر031","116339","2002-05-29","368530000"
"30135536675","14ب521","556986","1983-04-09","62977000"
"43178501168","5624204290","990891","1994-03-01","736090000"
"43178501168","51ی896","973116","2002-08-02","246268000"
"21848200640","8721209905","326656","1973-10-18","315278000"
"21848200640","9847029744","816014","1986-11-16","417050000"
"41719683112","72ی495","234689","2004-07-25","391744000"
"27880489582","4095849953","848901","2010-11-12","436786000"
"27880489582","2388838280","248939","1986-03-10","485802000"
"55926482057","1313449776","487574","1971-08-17","732960000"
"55926482057","7424178859","953209","1991-12-14","425589000"
"38055613360","4687786369","113938","2017-10-16","230471000"
"38055613360","65ی333","258831","1985-07-05","382700000"
"38055613360","84ر051","157113","2008-01-15","356031000"
"30509010550","3055794543","632900","1972-06-07","483174000"
"36046323963","6628712233","899801","1994-01-16","328661000"
"36046323963","25ی232","704846","1986-12-15","350502000"
"36046323963","88ر090","978152","2000-10-09","141610000"
"74513502723","50س297","652870","1994-08-08","343179000"
"74513502723","62س644","970521","2007-10-23","114527000"
"25118889334","1179381259","526948","2016-12-04","754886000"
"25118889334","34ب376","430537","1974-08-16","65503000"
"25118889334","81ق776","148130","2004-05-31","236088000"
"17853286080","31ق158","259147","1994-06-14","95927000"
"47771503575","7884455030","630254","2003-04-24","557572000"
"47771503575","66ب162","555741","1997-12-19","112511000"
"47771503575","78ی766","138552","1992-06-03","108596000"
"30296102886","95ط583","551625","1995-07-05","151116000"
"30296102886","20ج177","362231","2005-03-02","198221000"
"30296102886","34و069","533942","1977-01-16","111886000"
"60411158725","54ر916","808468","1986-02-22","286403000"
"34626059164","7742188617","576156","1996-08-21","397816000"
"34626059164","45و542","603631","2006-10-04","235043000"
"52067864800","5449179760","576011","1997-03-07","284161000"
"52067864800","1410984024","128597","1979-03-15","142561000"
"52067864800","82ب999","118338","2006-06-30","206626000"
"52067864800","57ط236","414027","2010-10-18","292114000"
"52067864800","34ق227","675096","1991-06-26","116766000"
"78198259652","5172993095","789294","2004-03-17","500765000"
"13547664026","5075522052","705741","2005-03-23","606403000"
"13547664026","8101407207","200678","1989-10-08","207074000"
"13547664026","95ب929","215523","1998-01-17","307566000"
"48473615093","7055049048","328617","1984-09-29","749179000"
"48473615093","3143965273","336071","1999-01-08","474702000"
"67208293008","5434785787","658956","2008-03-25","321795000"
"70508646704","25ط933","652160","1985-12-21","253544000"
"70508646704","15ج533","526788","2012-02-12","385069000"
"70508646704","74ر137","134799","1988-08-15","136149000"
"43540857448","1827078170","611429","1972-08-09","336462000"
"43540857448","7492846308","892809","1970-12-13","300498000"
"43540857448","98و758","592571","1989-07-29","291654000"
"43540857448","57ط561","990036","2019-04-28","141010000"
"23717668047","9607985073","742990","1983-03-13","761257000"
"23717668047","99ی969","716685","2011-07-25","334542000"
"13125366734","2475103205","138155","1994-03-23","228343000"
"13125366734","51و200","280356","2018-09-04","308499000"
"29396215364","45س535","884223","2006-09-22","32494000"
"33933054745","1319692521","847694","1994-12-11","629847000"
"33933054745","82ج619","566900","1993-06-01","391801000"
"39530441514","1125488688","187171","2017-05-08","273961000"
"39530441514","11ر356","850870","1981-12-19","104160000"
"39530441514","78ر940","290862","2013-12-31","123950000"
"39530441514","47ب639","470125","1970-12-03","31866000"
"43912662923","6780336414","539698","1983-03-08","633599000"
"43912662923","40ق340","688652","1982-10-13","163786000"
"97839189327","45ب202","957848","1986-05-05","395197000"
"97839189327","36ق315","425542","2001-03-04","138785000"
"21838921788","76س176","552663","2001-11-18","394111000"
"21838921788","17ق092","107501","1978-11-28","147645000"
"21838921788","26ج350","959920","1978-02-11","309665000"
"92146041024","9458818951","622969","1991-11-07","343449000"
"92146041024","57ی204","251253","1992-05-06","376004000"
"92146041024","53س592","879962","1992-12-21","175246000"
"13856695070","5852936413","616314","1975-06-19","243014000"
"13856695070","85ر416","967459","1978-04-16","297045000"
"13856695070","86ب648","111581","1991-02-27","389543000"
"82897743221","86ی015","460408","1992-06-21","124243000"
"82897743221","48ج053","648895","2006-09-03","95270000"
"13396624223","1567206943","557412","2001-10-19","371792000"
"13396624223","26ب634","618696","1983-10-18","137124000"
"13396624223","17و260","933808","1988-05-06","78195000"
"13396624223","31ی358","549471","1991-06-06","172234000"
"86732556874","2021553684","427515","2001-09-04","465694000"
"86732556874","5081162137","886812","1993-04-21","705261000"
"86732556874","14ج571","712807","1993-09-11","244971000"
"86732556874","11ب117","984801","1994-03-17","396601000"
"18220263715","71ط316","150529","1995-01-04","240038000"
"18220263715","92ی844","445971","2020-01-07","55291000"
"18220263715","28ب644","464950","2017-05-18","206010000"
"62331619217","4130259035","448070","2000-06-05","750338000"
"62331619217","1976546346","645722","2000-08-09","216896000"
"62331619217","65س318","394588","2012-04-24","313187000"
"62331619217","85ق724","959584","2016-09-28","297967000"
"62331619217","61ط013","977374","2000-07-27","99611000"
"96586794431","7201472933","698495","1982-06-13","484915000"
"96586794431","1496703836","702704","1974-09-01","570361000"
"96586794431","92س019","810392","2013-01-05","370705000"
"73279137447","5370983486","552847","1993-04-29","688198000"
"73279137447","67و217","350182","2017-12-23","227923000"
"73279137447","36و287","544799","2002-08-04","87133000"
"62901673900","2950617921","351051","2014-02-27","449898000"
"62901673900","9436501102","977971","1995-03-14","282061000"
"62901673900","33و789","193386","2011-04-14","106307000"
"62901673900","98ج499","350749","1996-01-25","112637000"
"62901673900","46و251","812594","2001-09-23","391194000"
"13532018969","17ب215","801169","1981-11-04","271195000"
"13532018969","96س407","363028","2000-08-24","356816000"
"13532018969","64و534","961172","1981-06-10","24664000"
"74240412701","24س683","539914","1973-10-23","289681000"
"56290769833","2234312183","500498","1981-04-06","778597000"
"56290769833","1114928909","568303","1986-12-21","336902000"
"56290769833","28ر996","404867","1989-11-09","305843000"
"56290769833","15ی411","414672","1995-06-25","151446000"
"40358707673","13س665","332779","2007-08-21","122423000"
"40358707673","68ط921","502911","2008-11-04","339104000"
"40358707673","61ج637","662489","2007-05-08","345558000"
"28789530170","6367165206","905130","1979-06-02","586733000"
"28789530170","25ط610","359192","1972-04-23","101569000"
"28789530170","40ج131","432910","2005-01-15","176182000"
"34069819709","41ط338","512901","2005-04-24","283078000"
"11780063573","17ق793","714589","1998-05-17","98879000"
"18571173735","1103352809","871097","1985-08-20","569180000"
"18571173735","4904975488","770404","1994-01-11","321115000"
"40262003462","1176930715","349466","1996-04-17","798960000"
"40262003462","5205642601","338922","1999-05-21","561847000"
"52424250592","45ر920","163516","1994-02-07","341339000"
"49326336468","6807174669","916875","1981-01-14","414267000"
"49326336468","7410884542","462529","2018-03-05","186879000"
"49326336468","16و986","289852","2008-04-11","80065000"
"75104638741","84س960","240682","1973-04-21","77452000"
"75104638741","49ج213","117808","1996-03-31","45082000"
"75104638741","59ج734","463211","1985-09-02","304554000"
"42410571984","2593282513","623660","2010-12-04","699540000"
"42410571984","12ط592","794087","2001-02-24","84343000"
"42410571984","58و804","903833","2012-05-23","385972000"
"74583750975","2752257450","591335","1992-12-25","740391000"
"74583750975","81س014","280898","1973-05-24","163847000"
"80236925204","2257522015","264118","2009-03-09","547586000"
"80236925204","4492462302","184856","1998-10-28","709762000"
"80236925204","57ج893","480123","2009-10-08","98856000"
"16487773114","7931026378","521877","2010-03-28","650680000"
"16487773114","5322571034","991529","2006-11-13","784954000"
"16487773114","20س332","482186","1983-01-27","180788000"
"16487773114","67و325","912421","2015-09-17","338866000"
"80201722124","8508593128","769810","1993-06-18","441468000"
"80201722124","9375703564","796498","2003-06-07","560350000"
"80201722124","81و988","683713","1976-05-09","276708000"
"80201722124","90ب590","234171","2009-03-02","379209000"
"22975521002","6109210838","706828","1978-11-18","432112000"
"22975521002","8979597909","797793","1980-05-05","525022000"
"22975521002","19س277","619562","2003-04-21","46749000"
"22975521002","56ط434","692163","1999-07-19","371701000"
"22975521002","62ق694","136498","1978-02-12","125143000"
"66891061734","81ی574","815105","1990-03-23","245685000"
"66891061734","20ر205","641582","1974-10-18","378765000"
"81577070764","19و953","253791","2002-03-02","334508000"
"87051028057","1326451814","627663","2007-04-30","779576000"
"87051028057","64ط390","422647","1990-03-03","387202000"
"87051028057","30ق047","163747","1991-08-28","193829000"
"87051028057","49ی033","447854","1977-06-30","147360000"
"15903134369","42ط766","313180","2012-12-23","195981000"
"16524229107","79ج783","299811","2016-09-25","230063000"
"16524229107","49ر377","913401","1999-10-19","140291000"
"16524229107","34ر563","105422","2000-06-01","216814000"
"90187772462","7035830020","956110","2014-11-05","240432000"
"90187772462","2660703910","730049","1985-04-09","601449000"
"90187772462","40ط326","664380","1997-03-11","305075000"
"90187772462","63س287","595047","1993-12-09","207240000"
"63999058773","6934075888","338973","2000-05-19","671152000"
"63999058773","78ق460","429398","1991-05-01","205099000"
"48490938790","2338637343","383348","1996-09-08","509937000"
"48490938790","6480954068","149551","2015-07-03","288248000"
"44842909691","2298512130","166864","1981-01-18","265885000"
"44842909691","77ی533","181450","2011-04-16","298384000"
"44842909691","45ق059","555768","2003-03-14","339407000"
"44842909691","34ر246","784096","2019-07-18","121567000"
"89517230498","58ج315","384357","1971-09-09","95159000"
"69385760998","86ی395","728605","1990-02-15","62363000"
"69385760998","69ط157","351315","1998-07-30","108713000"
"22028096125","9209047366","640665","2006-06-12","333977000"
"22028096125","1145443571","619149","1987-01-27","298612000"
"22028096125","42ب530","553503","1985-02-18","199021000"
"22028096125","19ق400","538429","2012-09-30","302104000"
"95780128738","48و388","896104","1985-07-14","343727000"
"95780128738","60ب410","877044","1974-06-07","389846000"
"95780128738","81ق758","593223","2015-04-21","372338000"
